tonearm_spec_id,manufacturer,model_name,field_name,value_num,value_text,unit,raw_value_text,status,confidence,notes,source_name,source_url
2350,EMT,909-HI,cartridge_range_low_g,10.0,,g,Cartridge weight: 10…25g,parsed,0.9,,EMT HI tonearm user manual,https://emt-tontechnik.ch/uploads/1/4/8/6/148642164/manual-emt-hi-tonearm_v1.4.pdf
2346,EMT,909-HI,effective_length_mm,246.75,,mm,Effective length: 246.75mm,parsed,0.9,,EMT HI tonearm user manual,https://emt-tontechnik.ch/uploads/1/4/8/6/148642164/manual-emt-hi-tonearm_v1.4.pdf
2347,EMT,909-HI,effective_mass_g,10.2,,g,Effective mass: 10.2g,parsed,0.9,,EMT HI tonearm user manual,https://emt-tontechnik.ch/uploads/1/4/8/6/148642164/manual-emt-hi-tonearm_v1.4.pdf
2356,EMT,909-HI,headshell_type,,fixed headshell for 1/2-inch hi-fi cartridge connection,,fixed headshell for 1/2” hi-fi cartridge connection,parsed,0.9,,EMT HI tonearm datasheet,https://emt-tontechnik.ch/uploads/1/4/8/6/148642164/emt-909-hi.pdf
2345,EMT,909-HI,mounting_distance_mm,230.0,,mm,Mounting distance: 230mm,parsed,0.9,,EMT HI tonearm user manual,https://emt-tontechnik.ch/uploads/1/4/8/6/148642164/manual-emt-hi-tonearm_v1.4.pdf
2374,EMT,909-HI,null_alignment_type,,Baewald,,66.040 / 120.900 mm,derived,0.9,Backfilled from null-point pair proximity to reference alignments; nearest-reference distance 0.040 mm.,EMT HI tonearm user manual,https://emt-tontechnik.ch/uploads/1/4/8/6/148642164/manual-emt-hi-tonearm_v1.4.pdf
2352,EMT,909-HI,null_point_inner_mm,66.04,,mm,Inner null point: 66.04mm,parsed,0.9,,EMT HI tonearm user manual,https://emt-tontechnik.ch/uploads/1/4/8/6/148642164/manual-emt-hi-tonearm_v1.4.pdf
2353,EMT,909-HI,null_point_outer_mm,120.9,,mm,Outer null point: 120.9mm,parsed,0.9,,EMT HI tonearm user manual,https://emt-tontechnik.ch/uploads/1/4/8/6/148642164/manual-emt-hi-tonearm_v1.4.pdf
2348,EMT,909-HI,offset_angle_deg,22.25,,deg,Offset angle: 22.25°,parsed,0.9,,EMT HI tonearm user manual,https://emt-tontechnik.ch/uploads/1/4/8/6/148642164/manual-emt-hi-tonearm_v1.4.pdf
2354,EMT,909-HI,output_cable,,wire outlet 20 cm; optional 5-pin DIN outlet,,Output: Standard: wire outlet 20cm Option DIN: 5-pin DIN outlet,parsed,0.9,,EMT HI tonearm user manual,https://emt-tontechnik.ch/uploads/1/4/8/6/148642164/manual-emt-hi-tonearm_v1.4.pdf
2349,EMT,909-HI,overhang_mm,16.75,,mm,Overhang: 16.75mm,parsed,0.9,,EMT HI tonearm user manual,https://emt-tontechnik.ch/uploads/1/4/8/6/148642164/manual-emt-hi-tonearm_v1.4.pdf
2357,EMT,912,arm_type,,high-end 12-inch tonearm,,EMT 912: High-end 12-inch tonearm with fixed headshell for 1/2” hi-fi cartridge connection,parsed,0.9,,EMT HI tonearm user manual,https://emt-tontechnik.ch/uploads/1/4/8/6/148642164/manual-emt-hi-tonearm_v1.4.pdf
2368,EMT,912,azimuth_adjustment,,±8°,,Adjust the azimuth (±8°),parsed,0.9,,EMT HI tonearm user manual,https://emt-tontechnik.ch/uploads/1/4/8/6/148642164/manual-emt-hi-tonearm_v1.4.pdf
2364,EMT,912,cartridge_range_high_g,25.0,,g,Cartridge weight: 8…25g,parsed,0.9,,EMT HI tonearm user manual,https://emt-tontechnik.ch/uploads/1/4/8/6/148642164/manual-emt-hi-tonearm_v1.4.pdf
2363,EMT,912,cartridge_range_low_g,8.0,,g,Cartridge weight: 8…25g,parsed,0.9,,EMT HI tonearm user manual,https://emt-tontechnik.ch/uploads/1/4/8/6/148642164/manual-emt-hi-tonearm_v1.4.pdf
2359,EMT,912,effective_length_mm,310.15,,mm,Effective length: 310.15mm,parsed,0.9,,EMT HI tonearm user manual,https://emt-tontechnik.ch/uploads/1/4/8/6/148642164/manual-emt-hi-tonearm_v1.4.pdf
2360,EMT,912,effective_mass_g,11.4,,g,Effective mass: 11.4g,parsed,0.9,,EMT HI tonearm user manual,https://emt-tontechnik.ch/uploads/1/4/8/6/148642164/manual-emt-hi-tonearm_v1.4.pdf
2369,EMT,912,headshell_type,,fixed headshell for 1/2-inch hi-fi cartridge connection,,fixed headshell for 1/2” hi-fi cartridge connection,parsed,0.9,,EMT HI tonearm datasheet,https://emt-tontechnik.ch/uploads/1/4/8/6/148642164/emt-912-hi.pdf
2358,EMT,912,mounting_distance_mm,297.0,,mm,Mounting distance: 297mm,parsed,0.9,,EMT HI tonearm user manual,https://emt-tontechnik.ch/uploads/1/4/8/6/148642164/manual-emt-hi-tonearm_v1.4.pdf
2375,EMT,912,null_alignment_type,,Baewald,,66.040 / 120.900 mm,derived,0.9,Backfilled from null-point pair proximity to reference alignments; nearest-reference distance 0.040 mm.,EMT HI tonearm user manual,https://emt-tontechnik.ch/uploads/1/4/8/6/148642164/manual-emt-hi-tonearm_v1.4.pdf
2365,EMT,912,null_point_inner_mm,66.04,,mm,Inner null point: 66.04mm,parsed,0.9,,EMT HI tonearm user manual,https://emt-tontechnik.ch/uploads/1/4/8/6/148642164/manual-emt-hi-tonearm_v1.4.pdf
2366,EMT,912,null_point_outer_mm,120.9,,mm,Outer null point: 120.9mm,parsed,0.9,,EMT HI tonearm user manual,https://emt-tontechnik.ch/uploads/1/4/8/6/148642164/manual-emt-hi-tonearm_v1.4.pdf
2361,EMT,912,offset_angle_deg,17.55,,deg,Offset angle: 17.55°,parsed,0.9,,EMT HI tonearm user manual,https://emt-tontechnik.ch/uploads/1/4/8/6/148642164/manual-emt-hi-tonearm_v1.4.pdf
2367,EMT,912,output_cable,,wire outlet 20 cm; optional 5-pin DIN outlet,,Output: Standard: wire outlet 20cm Option DIN: 5-pin DIN outlet,parsed,0.9,,EMT HI tonearm user manual,https://emt-tontechnik.ch/uploads/1/4/8/6/148642164/manual-emt-hi-tonearm_v1.4.pdf
2362,EMT,912,overhang_mm,13.15,,mm,Overhang: 13.15mm,parsed,0.9,,EMT HI tonearm user manual,https://emt-tontechnik.ch/uploads/1/4/8/6/148642164/manual-emt-hi-tonearm_v1.4.pdf
2281,EMT,929 (it is questionable that RF229/RMA229 made by Ortofon for EMT 930 turntable had exactly same geometry as EMT 929),anti_skating,,optional for stereo T-series pick-up heads; middle notch for 2.5 g TSD 15,,For stereo reproduction an anti-skating device may be used if desired ... middle notch on the lever ... correct for nominal playing weight of TSD 15 stereo pick-up head of 2.5 g,parsed,0.84,Manual-mirror operational detail.,EMT 929 mounting instructions for EMT 930,https://emt-archiv.de/wp-content/uploads/EMT-929-Montage-an-930.pdf
2278,EMT,929 (it is questionable that RF229/RMA229 made by Ortofon for EMT 930 turntable had exactly same geometry as EMT 929),compatible_turntables,,"EMT-Broadcast turntables R80/927, 930, 938, 948, 950",,"EMT 929- and 997-series standard tone arms for use on all original EMT-Broadcast turntables, as model R80/927, 930, 938, 948 or 950.",parsed,0.9,Official historical product-family support; page does not provide geometry.,EMT International 929 & 997 historical product page,http://emt-international.ch/e/929-997.php
457,EMT,929 (it is questionable that RF229/RMA229 made by Ortofon for EMT 930 turntable had exactly same geometry as EMT 929),effective_length_mm,244.0,,mm,244,parsed,0.6,,BIGLOBE Arm Data,https://www7a.biglobe.ne.jp/~yosh/armdata.htm
2279,EMT,929 (it is questionable that RF229/RMA229 made by Ortofon for EMT 930 turntable had exactly same geometry as EMT 929),mounting_distance_mm,230.0,,mm,a center distance of 230 mm between turntable and arm socket should be adjusted,parsed,0.88,Manual-mirror geometry support specific to EMT 929 mounting on EMT 930 or other turntables.,EMT 929 mounting instructions for EMT 930,https://emt-archiv.de/wp-content/uploads/EMT-929-Montage-an-930.pdf
1526,EMT,929 (it is questionable that RF229/RMA229 made by Ortofon for EMT 930 turntable had exactly same geometry as EMT 929),null_alignment_type,,Other,,57.000 / 117.000 mm,derived,0.75,Backfilled from null-point pair proximity to reference alignments; nearest-reference distance 3.351 mm.,BIGLOBE Arm Data,https://www7a.biglobe.ne.jp/~yosh/armdata.htm
461,EMT,929 (it is questionable that RF229/RMA229 made by Ortofon for EMT 930 turntable had exactly same geometry as EMT 929),null_point_inner_mm,57.0,,mm,57/117,parsed,0.6,,BIGLOBE Arm Data,https://www7a.biglobe.ne.jp/~yosh/armdata.htm
462,EMT,929 (it is questionable that RF229/RMA229 made by Ortofon for EMT 930 turntable had exactly same geometry as EMT 929),null_point_outer_mm,117.0,,mm,57/117,parsed,0.6,,BIGLOBE Arm Data,https://www7a.biglobe.ne.jp/~yosh/armdata.htm
460,EMT,929 (it is questionable that RF229/RMA229 made by Ortofon for EMT 930 turntable had exactly same geometry as EMT 929),null_points,,57/117,,57/117,parsed,0.6,,BIGLOBE Arm Data,https://www7a.biglobe.ne.jp/~yosh/armdata.htm
459,EMT,929 (it is questionable that RF229/RMA229 made by Ortofon for EMT 930 turntable had exactly same geometry as EMT 929),offset_angle_deg,20.833,,deg,20.833,parsed,0.6,,BIGLOBE Arm Data,https://www7a.biglobe.ne.jp/~yosh/armdata.htm
458,EMT,929 (it is questionable that RF229/RMA229 made by Ortofon for EMT 930 turntable had exactly same geometry as EMT 929),overhang_mm,14.0,,mm,14,parsed,0.6,,BIGLOBE Arm Data,https://www7a.biglobe.ne.jp/~yosh/armdata.htm
2280,EMT,929 (it is questionable that RF229/RMA229 made by Ortofon for EMT 930 turntable had exactly same geometry as EMT 929),tracking_force_range_g,,2.5 g stereo / 5 g mono / 9 g OFS(D)65,,for T pick-up cartridges 2.5 g; for OFS (D) 25 pick-up cartridges 5 g; OFS (D) 65 ... required nominal playing weight of 9 g,parsed,0.86,Nominal operating values depend on cartridge system.,EMT 929 mounting instructions for EMT 930,https://emt-archiv.de/wp-content/uploads/EMT-929-Montage-an-930.pdf
451,Empire,980 & 990,effective_length_mm,228.6,,mm,228.6 (9inch),parsed,0.6,,BIGLOBE Arm Data,https://www7a.biglobe.ne.jp/~yosh/armdata.htm
1525,Empire,980 & 990,null_alignment_type,,Other,,64.000 / 121.000 mm,derived,0.75,Backfilled from null-point pair proximity to reference alignments; nearest-reference distance 2.002 mm.,BIGLOBE Arm Data,https://www7a.biglobe.ne.jp/~yosh/armdata.htm
455,Empire,980 & 990,null_point_inner_mm,64.0,,mm,64/121? (53/131 and error+/-0.65degree?),parsed,0.6,,BIGLOBE Arm Data,https://www7a.biglobe.ne.jp/~yosh/armdata.htm
456,Empire,980 & 990,null_point_outer_mm,121.0,,mm,64/121? (53/131 and error+/-0.65degree?),parsed,0.6,,BIGLOBE Arm Data,https://www7a.biglobe.ne.jp/~yosh/armdata.htm
454,Empire,980 & 990,null_points,,64/121? (53/131 and error+/-0.65degree?),,64/121? (53/131 and error+/-0.65degree?),parsed,0.6,,BIGLOBE Arm Data,https://www7a.biglobe.ne.jp/~yosh/armdata.htm
453,Empire,980 & 990,offset_angle_deg,23.8,,deg,23.8,parsed,0.6,,BIGLOBE Arm Data,https://www7a.biglobe.ne.jp/~yosh/armdata.htm
452,Empire,980 & 990,overhang_mm,17.5,,mm,17.5? (manual indicates 5/8inch=15.875mm),parsed,0.6,,BIGLOBE Arm Data,https://www7a.biglobe.ne.jp/~yosh/armdata.htm
2649,Empire,980 & 990,product_lineage,,Empire 980 is documented by mirrored original-manual support and provides official family-lineage support for the grouped Empire 980 and 990 row.,,Empire 980 manual page,parsed,0.7,Official family-lineage support for grouped row.,Empire 980 Stereo Wired Pick-up Arm Manual,https://www.vinylengine.com/library/empire/980.shtml
91,Excel,ES-1000 & Pro S1TA,effective_length_mm,240.0,,mm,240,parsed,0.6,,BIGLOBE Arm Data,https://www7a.biglobe.ne.jp/~yosh/armdata.htm
1465,Excel,ES-1000 & Pro S1TA,null_alignment_type,,Baewald,,66.000 / 121.000 mm,derived,0.85,Backfilled from null-point pair proximity to reference alignments; nearest-reference distance 0.100 mm.,BIGLOBE Arm Data,https://www7a.biglobe.ne.jp/~yosh/armdata.htm
95,Excel,ES-1000 & Pro S1TA,null_point_inner_mm,66.0,,mm,66/121,parsed,0.6,,BIGLOBE Arm Data,https://www7a.biglobe.ne.jp/~yosh/armdata.htm
96,Excel,ES-1000 & Pro S1TA,null_point_outer_mm,121.0,,mm,66/121,parsed,0.6,,BIGLOBE Arm Data,https://www7a.biglobe.ne.jp/~yosh/armdata.htm
94,Excel,ES-1000 & Pro S1TA,null_points,,66/121,,66/121,parsed,0.6,,BIGLOBE Arm Data,https://www7a.biglobe.ne.jp/~yosh/armdata.htm
93,Excel,ES-1000 & Pro S1TA,offset_angle_deg,22.9,,deg,22.9,parsed,0.6,,BIGLOBE Arm Data,https://www7a.biglobe.ne.jp/~yosh/armdata.htm
92,Excel,ES-1000 & Pro S1TA,overhang_mm,17.25,,mm,17.25,parsed,0.6,,BIGLOBE Arm Data,https://www7a.biglobe.ne.jp/~yosh/armdata.htm
2603,Excel,ES-1000 & Pro S1TA,product_lineage,,"Mirrored Excel Sound Corporation manuals index lists ES-1000 among the company tonearms, providing official-manual lineup support for the grouped ES-1000 and Pro S1TA row.",,ES-1000 listed in mirrored Excel manuals index,parsed,0.65,Conservative official-manual lineup support for grouped row.,Excel Sound Corporation Manuals,https://www.vinylengine.com/library/excel-sound-corporation.shtml
85,Excel,ES-801,effective_length_mm,237.0,,mm,237,parsed,0.6,,BIGLOBE Arm Data,https://www7a.biglobe.ne.jp/~yosh/armdata.htm
1464,Excel,ES-801,null_alignment_type,,Other,,57.000 / 120.000 mm,derived,0.75,Backfilled from null-point pair proximity to reference alignments; nearest-reference distance 4.209 mm.,BIGLOBE Arm Data,https://www7a.biglobe.ne.jp/~yosh/armdata.htm
89,Excel,ES-801,null_point_inner_mm,57.0,,mm,57/120,parsed,0.6,,BIGLOBE Arm Data,https://www7a.biglobe.ne.jp/~yosh/armdata.htm
90,Excel,ES-801,null_point_outer_mm,120.0,,mm,57/120,parsed,0.6,,BIGLOBE Arm Data,https://www7a.biglobe.ne.jp/~yosh/armdata.htm
88,Excel,ES-801,null_points,,57/120,,57/120,parsed,0.6,,BIGLOBE Arm Data,https://www7a.biglobe.ne.jp/~yosh/armdata.htm
87,Excel,ES-801,offset_angle_deg,22.0,,deg,22,parsed,0.6,,BIGLOBE Arm Data,https://www7a.biglobe.ne.jp/~yosh/armdata.htm
86,Excel,ES-801,overhang_mm,15.0,,mm,15,parsed,0.6,,BIGLOBE Arm Data,https://www7a.biglobe.ne.jp/~yosh/armdata.htm
2604,Excel,ES-801,product_lineage,,Excel ES-801 is documented by mirrored original-manual support as a universal static-balance type tonearm.,,ES-801 manual page,parsed,0.8,Manual-mirror support for exact model.,Excel Sound Corporation ES-801 Universal Static-Balance Type Tonearm Manual,https://www.vinylengine.com/library/excel-sound-corporation/es-801.shtml
2605,Excel,ES-801,product_lineage,,Official Luxman armboard fitment list includes Excel Sound ES-801 among compatible tonearms for the PD310 platform.,,PD310 armboard list includes ES-801,parsed,0.7,Official third-party historical support for exact model.,LUXMAN PD310の仕様 ラックスマン,https://audio-heritage.jp/LUXMAN/player/pd310.html
97,Fidelity Research,FR-12,effective_length_mm,230.0,,mm,230,parsed,0.6,,BIGLOBE Arm Data,https://www7a.biglobe.ne.jp/~yosh/armdata.htm
1918,Fidelity Research,FR-12,family_reference,,FR family exact model listed in secondary archive index,,"FR-12 listed alongside FR-14, FR-24, FR-54, FR-64, FR-64S, FR-66, and FR-66S",parsed,0.84,Used to corroborate exact model existence beyond legacy BIGLOBE table.,hifi-wiki Fidelity Research Tone Arms,https://hifi-wiki.com/index.php/Fidelity_Research_Tone_Arms
1466,Fidelity Research,FR-12,null_alignment_type,,Other,,60.000 / 108.000 mm,derived,0.75,Backfilled from null-point pair proximity to reference alignments; nearest-reference distance 9.426 mm.,BIGLOBE Arm Data,https://www7a.biglobe.ne.jp/~yosh/armdata.htm
101,Fidelity Research,FR-12,null_point_inner_mm,60.0,,mm,60/108,parsed,0.6,,BIGLOBE Arm Data,https://www7a.biglobe.ne.jp/~yosh/armdata.htm
102,Fidelity Research,FR-12,null_point_outer_mm,108.0,,mm,60/108,parsed,0.6,,BIGLOBE Arm Data,https://www7a.biglobe.ne.jp/~yosh/armdata.htm
100,Fidelity Research,FR-12,null_points,,60/108,,60/108,parsed,0.6,,BIGLOBE Arm Data,https://www7a.biglobe.ne.jp/~yosh/armdata.htm
99,Fidelity Research,FR-12,offset_angle_deg,21.4,,deg,21.4,parsed,0.6,,BIGLOBE Arm Data,https://www7a.biglobe.ne.jp/~yosh/armdata.htm
98,Fidelity Research,FR-12,overhang_mm,14.5,,mm,14.5,parsed,0.6,,BIGLOBE Arm Data,https://www7a.biglobe.ne.jp/~yosh/armdata.htm
2563,Fidelity Research,FR-12,product_lineage,,Official historical Fidelity Research specifications document FR-12 as the 12-inch special-specification version of the FR-14 tonearm.,,FR-14/FR-12 official historical page,parsed,0.8,Exact official historical support.,Fidelity-Research FR-14/FR-12の仕様 フィデリティリサーチ,https://audio-heritage.jp/FIDELITYRESEARCH/etc/fr-14.html
1917,Fidelity Research,FR-12,series_reference,,Fidelity Research Tone Arms list,,FR-12 listed on hifi-wiki Fidelity Research Tone Arms page,parsed,0.84,,hifi-wiki Fidelity Research Tone Arms,https://hifi-wiki.com/index.php/Fidelity_Research_Tone_Arms
1830,Fidelity Research,FR-14/FR-24/FR-54/FR-64,alignment_note,,Stevenson manual geometry cited; alternate Baerwald setup also discussed,,230mm pivot-to-spindle distance and 15mm overhang for Stevenson alignment,parsed,0.8,Review quotes manual specification and a later Baerwald recommendation from Deiter Brakemeier.,TNT-Audio FR-64S review citing manual geometry,https://www.tnt-audio.com/sorgenti/fidelity_research_fr64s_e.html
